_id,ArtistName,TrackName,Popularity,Genres,danceability,energy,speechiness,instrumentalness,valence,duration_ms
5pComBCUfEWPIXDBAZHFJA,Fast Animals and Slow Kids,Il mare davanti,25,"['italian alternative', 'italian indie pop']",0.2550561797752809,0.959394985280682,0.1957800069180214,0.2294416243654822,0.2164217984786912,209440
2JCdUwmGDO3SBkhwkfRaLr,KIRINJI,killer tune kills me,52,"['city pop', 'classic city pop', 'j-rock', 'japanese r&b', 'shibuya-kei']",0.8101123595505619,0.4081819104659425,0.0243860255966793,0.5959390862944162,0.0305303740752318,250600
6LgJvl0Xdtc73RJ1mmpotq,Radiohead,Paranoid Android,69,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",0.2078651685393258,0.8487463201705411,0.0589761328260117,0.006,0.19558195269355,387213
1jzDzZWeSDBg5fhNc3tczV,Black Sabbath,Paranoid,80,"['album rock', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'rock', 'stoner rock', 'uk doom metal']",0.4078651685393258,0.6284641153182418,0.0918367346938775,0.0041725888324873,0.3716786495779931,168440
3JBFW3YpGADwwxCz2MZuDR,Afterhours,Non È Per Sempre,46,"['italian alternative', 'italian indie pop']",0.3224719101123595,0.6589178763577302,0.0231753718436527,0.0,0.4539960404293008,237440
6Soku1wiB6mfcQp2s2W6a6,T. Rex,20th Century Boy,46,"['album rock', 'art rock', 'blues rock', 'classic rock', 'folk rock', 'glam rock', 'protopunk', 'psychedelic rock', 'rock']",0.4134831460674157,0.9502588569688356,0.0477343479764787,0.0,0.7322079816609357,221240
7DtsqVc7H8WmUSPJLKSka4,Afterhours,Milano Circonvallazione Esterna,21,"['italian alternative', 'italian indie pop']",0.4292134831460674,0.6233884884783271,0.0510204081632653,0.0,0.2737313743878294,201667
1ZARtJsOtlddKiYc7iJDh8,Lomepal,Chute libre,35,"['french hip hop', 'rap conscient']",0.5438202247191012,0.6528271241498325,1.0,0.0,0.5498593310409503,203813
5e3Un0cxqGFi2q4VitA885,CCCP – Fedeli Alla Linea,Curami,40,"['italian alternative', 'italian indie pop', 'italian new wave', 'italian punk']",0.5382022471910113,0.8061110547152573,0.0354548599100657,0.0327918781725888,0.7749296655204752,269893
2W9CGtzBZzXBjpKuyXkgj2,Cor Veleno,Ciao fraté - Originale,42,"['italian hip hop', 'italian underground hip hop', 'rap italiano old school']",0.7505617977528091,0.698507765709065,0.3808370805949498,0.0,0.5456913618839221,193200
4UCTgh5jvtqoaMX6MAhUNn,Depeche Mode,Personal Jesus - Single Version,67,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'synthpop']",0.6820224719101124,0.9005177139376713,0.0338983050847457,0.0174619289340101,0.806189434198187,224933
4ahWXLq9Hr7zqWDHDxyMGe,Mount Eerie,Moon Sequel,40,"['alternative rock', 'anti-folk', 'art pop', 'dream pop', 'indie rock', 'lo-fi', 'melancholia', 'washington indie']",0.5269662921348315,0.2082022129733022,0.0216188170183327,0.2020304568527918,0.1309784307596123,155667
4W52BT1tq8uo88mR2cwwbt,Brian Eno,Vanadium,14,"['ambient', 'art pop', 'art rock', 'compositional ambient', 'electronica', 'experimental', 'experimental ambient', 'fourth world', 'glam rock', 'minimalism', 'singer-songwriter']",0.4629213483146067,0.3503197644909146,0.0169491525423728,0.6852791878172589,0.2341356673960612,116107
1vgSaC0BPlL6LEm4Xsx59J,Brian Eno,An Ending (Ascent) - Remastered 2005,58,"['ambient', 'art pop', 'art rock', 'compositional ambient', 'electronica', 'experimental', 'experimental ambient', 'fourth world', 'glam rock', 'minimalism', 'singer-songwriter']",0.2146067415730337,0.0798903664602578,0.0799031476997579,1.0,0.0268834010628321,266200
4RqVsGYERv5pmwVroKWPiu,CASTLEBEAT,I Follow,55,"['bedroom pop', 'dreamo', 'indie pop', 'indie rock', 'indie surf']",0.4775280898876405,0.567556593239265,0.0108958837772397,0.9370558375634518,0.6050849223715744,156367
6myNHNY6GvRKtLKLZBA4sw,Fine Before You Came,Il pranzo che verrà,6,"['indie rock italiano', 'italian alternative', 'italian emo', 'italian indie pop', 'italian post-hardcore', 'milan indie']",0.1528089887640449,0.7878387980915643,0.1259079903147699,0.8050761421319796,0.0731478587058455,276039
5XFBakXL7Ax8aVeMVFvpK6,Appino,Il Testamento,35,"['italian alternative', 'italian indie pop']",0.503370786516854,0.8690488275302,0.0193704600484261,0.0,0.2664374283630301,317377
4yXKLDrHYrffSVmQOFdbDA,Mom Jeans.,Scott Pilgrim vs. My GPA,56,"['alternative emo', 'diy emo', 'emo', 'indie punk', 'north carolina emo']",0.2584269662921348,0.4893919399045782,0.0228294707713593,0.0514720812182741,0.1622381994373241,239598
0OqqRz1GYFHjDeAqjB5zCC,The American Analog Set,Million Young,28,"['indie rock', 'lo-fi', 'slowcore']",0.5808988764044943,0.7675362907319054,0.0508474576271186,0.8071065989847716,0.6769823903303116,207067
7D7PP87gyUMopAuYOIrdLi,Carl Brave x Franco126,Noccioline,48,"['italian hip hop', 'italian indie pop', 'italian pop', 'rome indie']",0.8404494382022472,0.6213582377423612,0.0738498789346247,0.0,0.5904970303219756,187636
35YyxFpE0ZTOoqFx5bADW8,Radiohead,Nude,68,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",0.5056179775280899,0.3350928839711705,0.0179868557592528,0.5878172588832487,0.1539022611232677,255387
1Bmc407rTBjqbtRuJSdvHa,I Cani,Come Vera Nabokov,35,"['italian alternative', 'italian indie pop', 'rome indie']",0.5820224719101124,0.8223530606029844,0.0186786579038394,0.0004395939086294,0.4560800250078149,243560
6aYRLFKPuIt399nJdro93G,S. Kiyotaka & Omega Tribe,Scramble Cross,41,['classic city pop'],0.6719101123595507,0.793929550299462,0.0295745416810792,8.741116751269036e-06,0.4373241638011878,269067
3yXTRSCRJxEMuUD9BXiGz5,Gazebo Penguins,Finito il caffè,29,"['italian alternative', 'italian emo', 'italian indie pop', 'italian post-hardcore']",0.1550561797752808,0.9380773525530404,0.188861985472155,0.0203045685279187,0.0386579139314369,185173
1bivf8GaSEUDXHVUZzwPqn,２８１４,新宿ゴールデン街,37,"['cyberpunk', 'dreampunk', 'hardvapour', 'slushwave', 'vaporwave']",0.1797752808988764,0.3147903766115115,0.0166032514700795,0.848730964467005,0.0210482442429926,531600
3yWHQ4n4ARLDfYTuT2NhnN,Tananai,BABY GODDAMN,67,['italian indie pop'],0.8460674157303371,0.7634757892599736,0.1317883085437565,2.7715736040609136e-05,0.9020527248098364,149605
6Wo89JngoUGSKbTZRjHsEq,Verdena,Starless,27,"['bergamo indie', 'italian alternative', 'italian indie pop']",0.2224719101123595,0.8690488275302,0.0657212037357315,0.0791878172588832,0.5373554235698657,423187
69hfrAyr9O7gmxVdbSXr8T,Lord Folter,Blauer Montag - Instrumental,4,"['german boom bap', 'german hip hop']",0.6775280898876406,0.2620038574763983,0.0511933586994119,0.631472081218274,0.3664686881317078,203933
5JRMqkR82k2fdDEAim9SCN,Kevin Abstract,Peach,68,"['afrofuturism', 'hip hop', 'lgbtq+ hip hop', 'rap']",0.651685393258427,0.6802355090853721,0.0901072293324109,4.913705583756345e-06,0.4185683025945607,176732
4NnWuGQujzWUEg0uZokO5M,The Cure,Just Like Heaven,72,"['new wave', 'permanent wave', 'rock', 'uk post-punk']",0.4168539325842696,0.942137854024972,0.0325147007955724,0.0005817258883248,0.4800458476607273,212013
5odtVIhEujejNnxSJCgpCa,Lucio Battisti,I giardini di marzo,52,"[""canzone d'autore""]",0.3067415730337079,0.1818089534057456,0.0231753718436527,7.055837563451776e-06,0.2455975825778889,332227
5UgT7w6zVZjP3oyawMzbiK,The Doors,The End,59,"['acid rock', 'album rock', 'classic rock', 'psychedelic rock', 'rock']",0.3157303370786516,0.2944878692518526,0.009166378415773,9.309644670050762e-05,0.0144836928206731,703373
5cXgboyjy6wmjQ8zHvZdEq,SEATBELTS,Space Lion,49,[],0.3775280898876405,0.3533651405948634,0.0138360428917329,0.7959390862944162,0.1278524538918412,431360
4kFfFe38CRVnTsakUTL4E4,Black Flag,Rise Above,53,"['alternative rock', 'california hardcore', 'hardcore punk', 'punk']",0.3460674157303371,0.8162623083950867,0.058803182289865,8.131979695431472e-06,0.1236844847348129,146560
3fW6w768HiDoRpVDs50s3a,Verdena,Angie,33,"['bergamo indie', 'italian alternative', 'italian indie pop']",0.507865168539326,0.6538422495178154,0.0200622621930127,0.0103553299492385,0.4018964259664478,223640
78TzliRJJhCgsZ0ARUm8vI,Bedside Kites,A Sad Song About a Girl I No Longer Know,55,['lo-fi indie'],0.4247191011235955,0.4122424119378743,0.0100311310965063,0.0010761421319796,0.2143378139001771,328422
5Hv5SClheMtNpWFKZuuHBY,Mom Jeans.,Something Sweet,42,"['alternative emo', 'diy emo', 'emo', 'indie punk', 'north carolina emo']",0.4235955056179775,0.943152979392955,0.0408163265306122,0.0141116751269035,0.6353026987600292,127382
4OzXE9NnSdD9aEAwBcnYBI,Weather Report,Teen Town,40,"['jazz', 'jazz funk', 'jazz fusion']",0.5067415730337079,0.6751598822454573,0.0176409546869595,0.7928934010152284,0.5644472230905491,170827
4j3aDnax50wYA8p8fDJLCF,Robert Miles,Children - Dream Version,41,"['dream trance', 'eurodance', 'trance']",0.6146067415730337,0.5431935844076744,0.0212729159460394,0.8395939086294415,0.19558195269355,453880
7H7NyZ3G075GqPx2evsfeb,Mac DeMarco,Chamber Of Reflection,82,"['edmonton indie', 'lo-fi indie']",0.5303370786516854,0.5533448380875038,0.1169145624351435,0.9279187817258884,0.5071376471814109,231724
0egYMfS7hjEneR86a9K61w,Morrissey,Everyday Is Like Sunday - 2011 Remaster,60,"['alternative rock', 'britpop', 'madchester', 'new wave', 'permanent wave', 'pop rock', 'rock', 'solo wave']",0.6,0.870063952898183,0.0110688343133863,0.4477157360406091,0.563405230801292,215267
7hVf3d5ltGyX00g55nATX6,Dummo,4/4 E Mezza Scusa,3,"['italian emo', 'italian post-hardcore']",0.2910112359550562,0.7167800223327581,0.0461777931511587,0.8781725888324873,0.2987391893299989,73200
1u32K3p3J3t31I2bWw4SZN,Kraftwerk,Abzug - 2009 Remaster,28,"['dusseldorf electronic', 'early synthpop', 'electro', 'new romantic', 'new wave', 'proto-techno', 'synthpop']",0.8415730337078652,0.6233884884783271,0.0399515738498789,0.8294416243654821,0.5988329686360321,293707
1uw3g2nfkilEC9Z3L6L4QK,The Microphones,The Mansion,38,"['alternative rock', 'anti-folk', 'indie rock', 'lo-fi', 'lo-fi indie', 'noise pop', 'olympia wa indie']",0.1337078651685393,0.3218962541873921,0.0268073331027326,0.8446700507614212,0.1841200375117224,232413
4UMadDLzxorXZe9SGmmUMs,Macross 82-99,Horsey,47,"['future funk', 'kawaii future bass', 'vaporwave']",0.4696629213483146,0.8294589381788651,0.1310965063991698,0.0007705583756345,0.3841825570490778,151795
5bO2B35yhLhGGTCTb3Q8g2,Lord Folter,Kleine Gnade - Instrumental,3,"['german boom bap', 'german hip hop']",0.7786516853932585,0.3178357527154604,0.0397786233137322,0.8862944162436548,0.3841825570490778,128573
4bl01VfwS3MMiChtTZSZGG,Blu-Swing,Sunset (2019 Y.Nakamura Remastering),48,"['ambeat', 'classic city pop', 'japanese jazz fusion', 'japanese jazztronica', 'japanese vocal jazz']",0.8022471910112361,0.7045985179169627,0.0556900726392251,0.0008050761421319,0.7707616963634469,204867
2CVV8PtUYYsux8XOzWkCP0,Radiohead,Subterranean Homesick Alien,61,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",0.2764044943820224,0.5919196020708557,0.0103770321687997,0.0014111675126903,0.3310409502969678,267693
12Q7On756CJezQzLTT9Q6e,Public Image Ltd.,This Is Not A Love Song - 2011 - Remaster,40,"['alternative rock', 'art rock', 'experimental', 'new romantic', 'new wave', 'post-punk', 'punk', 'uk post-punk']",0.6134831460674157,0.8375799411227286,0.0525769629885852,0.0577664974619289,0.6530165676773991,252440
0rcLhYRihks3t4lFPtHhQV,Joy Division,She's Lost Control - 2007 Remaster,60,"['alternative rock', 'art rock', 'madchester', 'new wave', 'post-punk', 'rock', 'uk post-punk']",0.4707865168539326,0.8467160694345751,0.050155655482532,0.0291370558375634,0.7540898197353338,237013
2ZAygqzhUlNZ7ji5BomgId,Clap Your Hands Say Yeah,Clap Your Hands!,32,"['alternative dance', 'alternative rock', 'brooklyn indie', 'chamber pop', 'indie pop', 'indie rock', 'modern rock', 'new rave', 'philly indie', 'stomp and holler']",0.3808988764044944,0.4761953101207999,0.2078865444482877,0.248730964467005,0.4373241638011878,108400
6B5EAs1ytaHJNu9SQwfFNa,Preoccupations,Silhouettes,29,"['art pop', 'calgary indie', 'canadian indie', 'canadian post-punk', 'canadian punk', 'chamber psych', 'garage psych', 'indie punk', 'indie rock', 'modern rock', 'neo-psychedelic', 'nu gaze']",0.0876404494382022,0.8974723378337225,0.0764441369768246,0.7401015228426395,0.3466708346358236,252411
4pYVooJxUgXJmb4kIsPY2j,Loving,"A Long Slow Little Wave / Citizen, an Activity",46,"['indie garage rock', 'lo-fi indie', 'victoria bc indie']",0.5741573033707865,0.4416810476093798,0.0060532687651331,0.965482233502538,0.2341356673960612,153256
7xztI3ccyUdEYqKYABkMQM,Radiohead,Lift,51,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",0.2752808988764045,0.5421784590396914,0.010204081632653,0.8558375634517765,0.1445243305199541,246840
69bWNgfRTLYh0qypYPa9Kr,Fast Animals and Slow Kids,Fammi domande,12,"['italian alternative', 'italian indie pop']",0.6280898876404495,0.774642168307786,0.059840885506745,0.0003604060913705,0.4487860789830155,217067
6qa36OkEeQqGaWlOcpjlGD,U2,Sunday Bloody Sunday,51,"['irish rock', 'permanent wave', 'rock']",0.3112359550561798,0.9878184955842046,0.1975095122794881,0.0012081218274111,0.7342919662394498,279960
04X9rHdufZOZ9ahTb739kd,Lifelover,Myspys,40,"['avant-garde metal', 'black metal', 'blackgaze', 'depressive black metal', 'swedish black metal', 'swedish metal']",0.2876404494382023,0.9705613643284944,0.1165686613628502,0.2213197969543147,0.0305303740752318,245000
0ocdX0PRpsnVsNuA7jJ38F,Le Endrigo,Stare soli,22,"['indie rock italiano', 'italian indie pop', 'italian post-hardcore']",0.6191011235955056,0.4670591818089534,0.0274991352473192,0.0004781725888324,0.4373241638011878,220653
0Ga3szKsJOeZ0eAfydm1WV,Pink Floyd,One Of These Days - 2011 Remastered Version,51,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",0.3426966292134831,0.4619835549690387,0.0392597717052922,0.8680203045685279,0.3904345107846202,355400
7cpfn7H6WjSJseUyRacfUE,American Football,The Summer Ends,47,"['alternative emo', 'emo', 'math rock', 'midwest emo']",0.352808988764045,0.4112272865698914,0.011760636457973,0.0413197969543147,0.1028446389496717,286040
1GYRwjEo8rxv5NEu33cFut,THREE1989,UMBRELLA,33,"['japanese dance pop', 'japanese r&b', 'japanese soul']",0.7370786516853933,0.7979900517713938,0.0050155655482531,0.0,0.9635302698760028,240415
128sfsBBtYmMb1idRD1quE,"Slaughter Beach, Dog",Your Cat,49,"['alternative emo', 'anti-folk', 'bubblegrunge', 'emo', 'indie pop', 'indie rock', 'lo-fi emo', 'small room']",0.6292134831460675,0.6233884884783271,0.0110688343133863,0.4934010152284263,0.7061581744295091,198667
6WdoToI0z5f4A4kbZ3SXoa,Fuel,Shimmer,54,"['alternative metal', 'alternative rock', 'nu metal', 'pop rock', 'post-grunge', 'rap rock', 'rock']",0.4651685393258427,0.7918992995634961,0.0299204427533725,0.0,0.4644159633218714,214067
3YRCqOhFifThpSRFJ1VWFM,Guns N' Roses,November Rain,80,"['glam metal', 'hard rock', 'rock']",0.2561797752808988,0.6386153689980713,0.009166378415773,0.2233502538071065,0.2153798061894342,536067
0z1o5L7HJx562xZSATcIpY,Radiohead,Exit Music (For A Film),72,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",0.2550561797752809,0.268094609684296,0.0191975095122794,0.1238578680203045,0.1830780452224653,267187
0m3MeWg16xvxvNS6yYU48k,Moor Mother,RAP JASM,28,"['afrofuturism', 'art pop', 'escape room', 'experimental hip hop', 'industrial hip hop', 'spectra']",0.6471910112359551,0.6873413866612526,0.5382220684884124,0.0,0.3862665416275919,195000
1zWG5Jk6mcC1ewXlYYVaxC,Jaco Pastorius,Donna Lee,42,"['electric bass', 'jazz', 'jazz funk', 'jazz fusion']",0.5932584269662922,0.2345954725408588,0.0589761328260117,0.980710659898477,0.7676357194956758,147200
0uLI1jac8ZJSSRG4QJDo3J,The Smiths,Still Ill - 2011 Remaster,61,"['madchester', 'new wave', 'permanent wave', 'rock', 'uk post-punk']",0.3797752808988764,0.928941224241194,0.211345555171221,0.0068832487309644,0.4904657705532978,201747
75hwtYcghca6YKW4i6C6fP,Car Seat Headrest,Drunk Drivers/Killer Whales,59,"['alternative rock', 'indie pop', 'indie rock', 'rock']",0.5292134831460675,0.4081819104659425,0.0287097890003458,2.131979695431472e-06,0.4581640095863291,374653
0DzwiPpBq52FSes3EJU5x8,Lord Folter,Liebe_Zeit - Instrumental,3,"['german boom bap', 'german hip hop']",0.5269662921348315,0.4416810476093798,0.0748875821515046,0.9279187817258884,0.3935604876523914,182173
1Ca6Rk3iLmrFiy2Zlbwj0R,ISIDE,GONNA v5,13,"['bergamo indie', 'italian indie pop', 'r&b italiano']",0.6932584269662923,0.6954623896051162,0.1118989968868903,0.0001187817258883,0.6748984057517975,200157
5411TEB6tlzvuF5A4oyldr,Mitski,Francis Forever,77,"['brooklyn indie', 'indie pop']",0.5269662921348315,0.4426961729773627,0.0070909719820131,1.969543147208122e-05,0.3133270813795978,149680
4iVTSRiJAA18d3QglhyJ6Q,The Cure,A Forest,64,"['new wave', 'permanent wave', 'rock', 'uk post-punk']",0.5853932584269663,0.4883768145365952,0.0461777931511587,0.7228426395939086,0.4498280712722726,354640
5XuU9htN358NTMCcqRvfDV,Radiohead,Bullet Proof ... I Wish I Was,59,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",0.4314606741573034,0.3523500152268805,0.0088204773434797,0.6862944162436548,0.0607481504636865,208733
26OuAugXdIqwWcy5zGuirL,Baustelle,Un romantico a Milano,43,"['italian adult pop', 'italian alternative', 'italian indie pop']",0.6325842696629214,0.8649883260582681,0.0114147353856796,2.5888324873096446e-06,0.7592997811816191,231586
0XDv7SLyMkGcAnb12fMHa1,XTC,Senses Working Overtime - Remastered 2001,49,"['alternative rock', 'art punk', 'art rock', 'beatlesque', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'power pop', 'pub rock', 'singer-songwriter', 'zolo']",0.6898876404494383,0.662978377829662,0.0202352127291594,0.0293401015228426,0.878086902156924,290667
6c5kgXQCA1YttrIQuPIEPs,American Football,But The Regrets Are Killing Me,42,"['alternative emo', 'emo', 'math rock', 'midwest emo']",0.4483146067415731,0.7979900517713938,0.0103770321687997,0.2060913705583756,0.3039491507762842,234773
2j7b9P2dYdkMlPgNttYIUS,Marlene Kuntz,Cara È La Fine,13,"['italian alternative', 'italian indie pop']",0.3471910112359551,0.7868236727235813,0.0416810792113455,0.8893401015228426,0.2268417213712618,319533
7rWgGyRK7RAqAAXy4bLft9,ABBA,Angeleyes,75,"['europop', 'swedish pop']",0.7337078651685394,0.923865597401279,0.0172950536146661,0.0001654822335025,0.984370115661144,260893
4J2TEVuneXeiBypWxasQM8,Sweet Trip,Dedicated,30,"['art pop', 'dream pop', 'glitchbreak', 'indie rock', 'nu gaze', 'shoegaze']",0.6303370786516854,0.7908841741955132,0.0812867519889311,0.6253807106598984,0.9187246014379492,350733
0NvJy5gPR591Qh2z22EAak,New Order,Bizarre Love Triangle '94,51,"['alternative rock', 'art rock', 'dance rock', 'madchester', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'pop rock', 'post-punk', 'rock', 'synthpop', 'uk post-punk']",0.5876404494382023,0.9654857374885798,0.0292286406087858,0.4751269035532995,0.92914452433052,234360
4pbEwQiDjPln3oYlijXuOE,The Microphones,The Moon,49,"['alternative rock', 'anti-folk', 'indie rock', 'lo-fi', 'lo-fi indie', 'noise pop', 'olympia wa indie']",0.151685393258427,0.7167800223327581,0.0724662746454513,0.8010152284263959,0.1455663228092112,316640
2CdxmZfz23dIjK7iuxvvMO,The Cure,10:15 Saturday Night,50,"['new wave', 'permanent wave', 'rock', 'uk post-punk']",0.6573033707865169,0.4031062836260278,0.1108612936700103,0.0281218274111675,0.3581327498176513,222093
3LD4GOl1YpyrTDriiRLqhs,Mogwai,Hunted by a Freak,42,"['british post-rock', 'cosmic post-rock', 'indie rock', 'post-rock']",0.3719101123595506,0.5594355902954014,0.0108958837772397,0.8771573604060913,0.020527248098364,256093
0MoB0WyFkyRFAn1CWpcvCo,Junko Ohashi,Celebration,33,"['classic city pop', 'kayokyoku']",0.748314606741573,0.7594152877880418,0.0882047734347976,0.0,0.7249140356361363,275093
3qymmynl9HTSIHQZ81g1KH,I Cani,Il posto più freddo,46,"['italian alternative', 'italian indie pop', 'rome indie']",0.6730337078651686,0.4650289310729875,0.0155655482531995,0.000989847715736,0.3029071584870271,288333
4gHnSNHs8RyVukKoWdS99f,Nirvana,Something In The Way,75,"['grunge', 'permanent wave', 'rock']",0.4056179775280899,0.1919602070855751,0.0136630923555862,0.267005076142132,0.0494946337397103,232147
3PQ2BPV4A9ODh4Zbmn6K3S,Lord Folter,Wolke700 - Instrumental,2,"['german boom bap', 'german hip hop']",0.7022471910112359,0.1818089534057456,0.0466966447595987,0.5015228426395939,0.1184745232885276,174293
0p5eZCY0R7uNCZS1YDtIYI,Pixies,Hey,68,"['alternative rock', 'boston rock', 'modern rock', 'permanent wave', 'rock']",0.5887640449438203,0.3655466450106588,0.0138360428917329,0.0094314720812182,0.2987391893299989,210907
5Qv2Nby1xTr9pQyjkrc94J,Radiohead,All I Need,68,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",0.6786516853932585,0.473149934016851,0.0202352127291594,0.4345177664974619,0.0837761800562675,228747
5VMTSLp2WX3dsnsVWiVGB7,Talking Heads,Mind - 2005 Remaster,37,"['art punk', 'art rock', 'dance rock', 'funk rock', 'new wave', 'permanent wave', 'post-punk', 'rock', 'zolo']",0.6202247191011236,0.8010354278753427,0.0337253545485991,0.0426395939086294,0.4498280712722726,252040
3kLvHkiHlz9kZwVVPkbDyb,Calcutta ,Albero,34,"['italian indie pop', 'rome indie']",0.4876404494382023,0.4041214089940108,0.0133171912832929,1.1370558375634515e-05,0.1195165155777847,144213
4t6pPSUSIa8LJ7coTLTs5G,Fast Animals and Slow Kids,A cosa ci serve,28,"['italian alternative', 'italian indie pop']",0.4168539325842696,0.9868033702162216,0.1118989968868903,1.583756345177665e-06,0.1163905387100135,264640
6ZKFMWA6ORkX0yrMpZ8vdk,Nerorgasmo,Giorno,19,"['italian hardcore', 'italian punk', 'punk rock italiano']",0.1168539325842696,0.9665008628565628,0.0657212037357315,0.0030050761421319,0.12472647702407,113160
0thZWrtH2ChxE31eRebWDT,Verdena,Razzi Arpia Inferno E Fiamme,37,"['bergamo indie', 'italian alternative', 'italian indie pop']",0.5146067415730338,0.8091564308192062,0.0050155655482531,0.1380710659898477,0.370636657288736,179693
4Y1Ten4fUFUZDuRbVAhNxm,Giorgio Canali,Nuvole senza Messico,41,"['folk rock italiano', 'italian alternative', 'italian indie pop']",0.6269662921348315,0.6568876256217643,0.0095122794880664,0.0006781725888324,0.5894550380327186,241213
5WhtlIoxoZrMmuaWWEQhwV,Weezer,Undone - The Sweater Song,70,"['alternative rock', 'modern power pop', 'modern rock', 'permanent wave', 'rock']",0.4393258426966292,0.6152674855344635,0.0100311310965063,0.0026091370558375,0.583203084297176,305533
0PgNhIg5n0UAOBVn43b8b6,Red Hot Chili Peppers,The Adventures of Rain Dance Maggie,64,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']",0.6932584269662923,0.7330220282204852,0.0089934278796264,0.0141116751269035,0.5800771074294049,282400
4xSlcnj729jBahT2RSIpbj,Strawberry Milk Cult,Wet Cigarettes,51,"['indie pop', 'lo-fi indie']",0.5269662921348315,0.380773525530403,0.0032860601867865,0.0021421319796954,0.370636657288736,173879
2Nac4pGLIiXjLyo7lLDK4R,She Past Away,Rituel,45,"['dark post-punk', 'gothic post-punk', 'modern goth', 'turkish post-punk']",0.5662921348314607,0.8761547051060806,0.0159114493254929,0.8802030456852791,0.563405230801292,296061
3H398hWCL0DCKJHNQmURPP,Moha La Squale,Santa Monica,46,"['french hip hop', 'pop urbaine', 'rap francais']",0.8382022471910113,0.7441884072682976,0.2182635766170875,0.2416243654822334,0.7019902052724809,146999
7CzDRPMYiEuOZbDjJRCQXL,Margot & The Nuclear So And So's,As Tall As Cliffs,34,"['indie rock', 'indy indie']",0.5292134831460675,0.793929550299462,0.0193704600484261,0.0008162436548223,0.7488798582890486,238560
6vBCMIsiwGEIfDYAe5iaNP,Fabrizio De André,Se ti tagliassero a pezzetti,38,"[""canzone d'autore"", 'canzone genovese', 'classic italian pop', 'folk rock italiano', 'italian adult pop', 'musica sarda']",0.7033707865168539,0.5025885696883565,0.0812867519889311,4.588832487309645e-05,0.2351776596853182,300053
0XGFFHvxDmKI7jeXJrHcRW,Убийцы,Россия,14,"['russian indie', 'russian synthpop']",0.6303370786516854,0.9756369911684092,0.0172950536146661,0.9756345177664972,0.5311034698343233,133000
0xiLMGcUgm0PpsBp093GE5,Cranio Randagio,"Mamma Roma, addio",28,"['italian hip hop', 'italian indie pop']",0.6629213483146068,0.7868236727235813,0.6817710134901419,0.0,0.9260185474627488,234672
4sqYQgNxo6CC1I53jvQEsa,Omoinotake,Never Let You Go,40,"['city pop', 'japanese soul']",0.6831460674157305,0.7868236727235813,0.0671048080249049,0.0,0.7707616963634469,239070
3TYvajUJEmmBhK5cPXjrAO,Fine Before You Came,Lista,31,"['indie rock italiano', 'italian alternative', 'italian emo', 'italian indie pop', 'italian post-hardcore', 'milan indie']",0.1707865168539326,0.6518119987818496,0.0226565202352127,0.3502538071065989,0.2758153589663436,222013
3xf9GbVqLnDgL2x0xztcTV,Lacrim,A.W.A,61,"['arabic hip hop', 'francoton', 'french hip hop', 'pop urbaine', 'rap francais']",0.8640449438202248,0.7309917774845193,0.0380491179522656,0.0,0.2726893820985724,162733
5OEWyv4Rb0sjTC0y0wdtAl,TTNG,Japanese Ultraviolence in D Minor,22,"['alternative emo', 'british math rock', 'dreamo', 'emo', 'math rock', 'midwest emo', 'oxford indie', 'progressive post-hardcore']",0.4741573033707865,0.1655669475180184,0.0166032514700795,0.1411167512690355,0.1549442534125247,226808
7wBMSC2iKZovFk0IjcVIEy,Deerhunter,Agoraphobia,45,"['alternative dance', 'alternative rock', 'art pop', 'atlanta indie', 'chillwave', 'dream pop', 'experimental rock', 'garage psych', 'indie rock', 'lo-fi', 'modern alternative rock', 'modern rock', 'neo-psychedelic', 'new rave', 'noise pop', 'noise rock', 'shoegaze']",0.5764044943820225,0.944168104760938,0.0200622621930127,0.83248730964467,0.3904345107846202,202640
3nCgaAIvGAZtf7Cz94LR9u,The Cure,How Beautiful You Are,37,"['new wave', 'permanent wave', 'rock', 'uk post-punk']",0.4764044943820225,0.8995025885696883,0.0297474922172258,0.0001654822335025,0.5998749609252891,312560
1aFEH5c0F6evXywFeYkisg,Fine Before You Came,Dublino,18,"['indie rock italiano', 'italian alternative', 'italian emo', 'italian indie pop', 'italian post-hardcore', 'milan indie']",0.2235955056179775,0.6376002436300883,0.0465236942234521,0.1908629441624365,0.1361883922058976,235187
